filename,type,start_time,end_time,local,state,region,info
7aZqQtmVLBwhX1KWkHzbDn,male,434.68,439.5,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,439.5,440.1,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,440.1,454.76,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,454.76,455.28000000000003,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,455.28000000000003,459.5,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,459.5,460.04,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,460.04,463.84000000000003,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,463.84000000000003,464.46000000000004,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,464.46000000000004,475.64,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,475.64,476.48,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,476.48,479.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,479.6,480.64,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,480.64,482.08,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,482.08,482.86,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,482.86,484.44,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,484.44,484.98,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,484.98,486.8,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,486.8,487.2,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,487.2,489.8,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,489.8,490.52,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,490.52,493.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,493.6,494.06,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,494.06,510.28000000000003,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,510.28000000000003,510.74,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,510.74,512.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,512.6,513.24,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,513.24,514.98,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,514.98,515.52,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,515.52,526.42,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,526.42,527.1800000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,527.1800000000001,529.12,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,529.12,529.52,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,529.52,531.54,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,531.54,532.12,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,532.12,535.24,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,535.24,536.0,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,536.0,543.34,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,543.34,544.08,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,544.08,568.54,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,568.54,569.26,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,569.26,571.48,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,571.48,571.94,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,571.94,573.66,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,573.66,574.2,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,574.2,580.58,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,580.58,581.0,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,581.0,587.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,587.6,588.12,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,588.12,589.08,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,589.08,589.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,589.6,591.22,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,591.22,591.6800000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,591.6800000000001,593.8000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,593.8000000000001,594.22,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,594.22,601.1,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,601.1,601.48,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,601.48,607.98,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,607.98,608.46,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,608.46,612.46,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,612.46,613.0,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,613.0,617.58,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,617.58,618.04,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,618.04,639.82,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,639.82,641.0600000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,641.0600000000001,642.78,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,642.78,643.66,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,643.66,645.82,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,645.82,647.44,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,647.44,651.8000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,651.8000000000001,652.5,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,652.5,654.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,654.6,655.1,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,655.1,669.74,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,669.74,670.5,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,670.5,677.2,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,677.2,677.86,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,677.86,679.9,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,679.9,680.32,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,680.32,681.2,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,681.2,681.88,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,681.88,682.1800000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,682.1800000000001,682.92,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,682.92,690.3000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,690.3000000000001,691.0600000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,691.0600000000001,737.2,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,737.2,737.8000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,737.8000000000001,750.9,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,750.9,751.64,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,751.64,766.84,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,766.84,767.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,767.6,768.26,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,768.26,768.64,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,768.64,784.72,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,784.72,785.1800000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,785.1800000000001,794.08,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,794.08,794.72,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,794.72,797.84,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,797.84,798.3000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,798.3000000000001,820.9,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,820.9,821.34,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,821.34,864.08,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,864.08,864.5,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,864.5,875.46,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,875.46,876.02,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,876.02,878.24,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,878.24,878.8000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,878.8000000000001,917.1800000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,917.1800000000001,918.38,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,918.38,918.74,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,918.74,919.58,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,919.58,979.84,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,979.84,980.4,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,980.4,998.46,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,998.46,998.94,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,998.94,1000.6,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,1000.6,1001.3000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,1001.3000000000001,1002.08,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,1002.08,1002.5,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,1002.5,1022.3000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,1022.3000000000001,1022.8000000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,1022.8000000000001,1030.6200000000001,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,1030.6200000000001,1031.3,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,male,1031.3,1049.34,rio_de_janeiro,RJ,sudeste,Capital
7aZqQtmVLBwhX1KWkHzbDn,noEnergy,1049.34,1049.98,rio_de_janeiro,RJ,sudeste,Capital
